Id,Sold Price
63102,1155890
63103,914427
63104,673181
63105,1003227
63106,893180
63107,948324
63108,1154432
63109,2057311
63110,1371853
63111,1092886
63112,991817
63113,1244130
63114,272260
63115,1602171
63116,2063674
63117,1087972
63118,2169275
63119,925727
63120,1089263
63121,1478514
63122,686333
63123,819137
63124,1035173
63125,880228
63126,765587
63127,481517
63128,1801990
63129,805755
63130,1829404
63131,1659074
63132,590785
63133,1959896
63134,2195087
63135,693065
63136,682142
63137,1934792
63138,986345
63139,1821677
63140,675132
63141,890704
63142,241242
63143,1247490
63144,1114204
63145,1008937
63146,582058
63147,922066
63148,755355
63149,1264433
63150,1528275
63151,1151932
63152,1269834
63153,1340925
63154,2949902
63155,721531
63156,457420
63157,869523
63158,549901
63159,1073756
63160,1067082
63161,1271400
63162,1112988
63163,1053828
63164,5738822
63165,1175873
63166,1484822
63167,991386
63168,1215136
63169,637023
63170,1850590
63171,883010
63172,837143
63173,1655231
63174,1384856
63175,745666
63176,3154182
63177,1465837
63178,609438
63179,942238
63180,927233
63181,1798880
63182,1157765
63183,1910159
63184,752141
63185,505512
63186,973726
63187,2275925
63188,1985141
63189,2850804
63190,843450
63191,856134
63192,965655
63193,670282
63194,4557438
63195,1061408
63196,1090622
63197,934955
63198,964029
63199,4626807
63200,688548
63201,650248
63202,1262432
63203,801919
63204,853960
63205,877779
63206,1071531
63207,2082142
63208,1668707
63209,813730
63210,867918
63211,1413373
63212,2899912
63213,745260
63214,831057
63215,383383
63216,1128519
63217,579685
63218,1229497
63219,1026462
63220,391914
63221,943553
63222,485887
63223,1180876
63224,6699007
63225,715867
63226,4414429
63227,1204912
63228,956805
63229,1638711
63230,844802
63231,1472268
63232,1670320
63233,1360190
63234,949074
63235,5652917
63236,3751964
63237,3695274
63238,1208007
63239,1380382
63240,505372
63241,936618
63242,1565510
63243,1771695
63244,1676182
63245,1549233
63246,1626601
63247,1447742
63248,965014
63249,2774401
63250,938034
63251,1129942
63252,2493652
63253,549171
63254,1112978
63255,1080347
63256,1510891
63257,905372
63258,1507695
63259,753976
63260,10616720
63261,1338188
63262,2381445
63263,1085578
63264,914129
63265,1155388
63266,863916
63267,1614242
63268,1858635
63269,1558068
63270,998954
63271,4711497
63272,1842846
63273,1677880
63274,302482
63275,2132329
63276,1297357
63277,6059560
63278,482292
63279,1266976
63280,770348
63281,701718
63282,2752581
63283,1382568
63284,1697884
63285,5266039
63286,1148292
63287,1251562
63288,1098642
63289,6679747
63290,1379276
63291,719776
63292,745419
63293,806303
63294,821464
63295,1042442
63296,1991718
63297,847046
63298,1281335
63299,1870033
63300,770198
63301,1780643
63302,1286335
63303,1089650
63304,8468278
63305,2113675
63306,393271
63307,4241987
63308,1424898
63309,1586090
63310,2128207
63311,1225767
63312,2662851
63313,983518
63314,1300092
63315,997010
63316,785772
63317,810198
63318,1247723
63319,551512
63320,1450175
63321,1526050
63322,1422480
63323,1711522
63324,2219808
63325,1092839
63326,1486206
63327,1700965
63328,2013803
63329,1741440
63330,1311681
63331,1117056
63332,1056837
63333,643569
63334,705894
63335,1647405
63336,995732
63337,1367879
63338,1127707
63339,1054723
63340,1747709
63341,837263
63342,673988
63343,1620017
63344,829880
63345,3522083
63346,4749805
63347,673073
63348,1068862
63349,1340782
63350,497249
63351,248438
63352,2365077
63353,1002325
63354,1107434
63355,1535081
63356,811145
63357,699465
63358,2077230
63359,619775
63360,1291089
63361,586894
63362,910087
63363,964210
63364,2076988
63365,1458062
63366,2146305
63367,541516
63368,1288207
63369,1043489
63370,1276008
63371,784253
63372,364643
63373,1057765
63374,2321442
63375,1160959
63376,2349744
63377,894428
63378,591009
63379,871960
63380,520453
63381,1141058
63382,3608165
63383,854921
63384,1584397
63385,2095331
63386,470941
63387,948051
63388,898264
63389,2477666
63390,682910
63391,685725
63392,2105253
63393,1640145
63394,2694101
63395,1617743
63396,1458053
63397,1013434
63398,1129502
63399,1860351
63400,870810
63401,1080864
63402,1110038
63403,1318225
63404,1031899
63405,2264115
63406,1521693
63407,650219
63408,677089
63409,748940
63410,1211532
63411,1121931
63412,916999
63413,1946608
63414,725063
63415,1009483
63416,1171896
63417,1329527
63418,903215
63419,1934337
63420,707595
63421,643511
63422,975167
63423,2247931
63424,805112
63425,1581255
63426,860091
63427,1537473
63428,2586270
63429,814489
63430,1122665
63431,627317
63432,537379
63433,1112347
63434,687280
63435,1310312
63436,1581083
63437,1581740
63438,2191688
63439,3268029
63440,1766739
63441,2855425
63442,3930564
63443,5269717
63444,546752
63445,531377
63446,3738590
63447,1534493
63448,1041561
63449,1268096
63450,778613
63451,1630348
63452,3485953
63453,1946747
63454,1215471
63455,657024
63456,362060
63457,1722269
63458,638819
63459,2569622
63460,1266903
63461,1362699
63462,903532
63463,1893537
63464,2505888
63465,724098
63466,2372946
63467,1270905
63468,1250350
63469,875555
63470,916844
63471,885674
63472,1024407
63473,1433471
63474,2017933
63475,364974
63476,1656674
63477,567048
63478,1522686
63479,862656
63480,1460791
63481,1273020
63482,1697555
63483,386871
63484,934635
63485,989719
63486,6641122
63487,787539
63488,1145000
63489,1013924
63490,159208
63491,1779982
63492,732221
63493,2003056
63494,3990394
63495,923103
63496,712350
63497,3664898
63498,983925
63499,3951630
63500,622063
63501,453839
63502,730354
63503,1726111
63504,567048
63505,2140766
63506,730932
63507,2112666
63508,2892882
63509,1144834
63510,694749
63511,1193840
63512,1039906
63513,355101
63514,1753464
63515,1192503
63516,996183
63517,1161119
63518,3594320
63519,663549
63520,700240
63521,834324
63522,1340575
63523,686327
63524,1042952
63525,2604200
63526,1256244
63527,1130790
63528,2088830
63529,421866
63530,1209560
63531,767769
63532,1562046
63533,289750
63534,1163711
63535,518960
63536,1669262
63537,2703592
63538,874364
63539,671317
63540,1244903
63541,1180098
63542,3453800
63543,1323400
63544,1630520
63545,1221642
63546,439465
63547,1226099
63548,1163694
63549,757942
63550,1284462
63551,497499
63552,1507566
63553,2120670
63554,878105
63555,1924276
63556,1081742
63557,1225326
63558,1507171
63559,1559677
63560,603619
63561,1243222
63562,307872
63563,828739
63564,1385597
63565,1386828
63566,1027131
63567,1597527
63568,1047343
63569,1564370
63570,1215157
63571,1449874
63572,901111
63573,1308794
63574,1391990
63575,1737720
63576,763328
63577,1696954
63578,1315024
63579,661617
63580,2247835
63581,802802
63582,1373521
63583,1017495
63584,991133
63585,1934914
63586,1421468
63587,469030
63588,471417
63589,918184
63590,1464247
63591,999952
63592,1012761
63593,1120645
63594,640238
63595,1461079
63596,767749
63597,1606488
63598,641100
63599,2389367
63600,1680374
63601,747565
63602,508446
63603,1384359
63604,3493342
63605,1076576
63606,731609
63607,1600902
63608,1836972
63609,772771
63610,1159608
63611,737077
63612,2905469
63613,1869071
63614,807148
63615,1294247
63616,2178352
63617,2130718
63618,1569367
63619,685527
63620,1201819
63621,819898
63622,1056735
63623,1422252
63624,2242452
63625,621083
63626,938161
63627,617110
63628,605251
63629,1391446
63630,706271
63631,1822830
63632,1804450
63633,1916501
63634,1988459
63635,697857
63636,762705
63637,509666
63638,2870135
63639,2229052
63640,411543
63641,850298
63642,1325377
63643,4185382
63644,1624128
63645,731013
63646,809758
63647,413664
63648,1133863
63649,899177
63650,692573
63651,1361411
63652,257918
63653,469886
63654,1854087
63655,2723087
63656,540414
63657,331753
63658,767520
63659,1434287
63660,530496
63661,889860
63662,2934773
63663,536568
63664,1050819
63665,1122491
63666,1114198
63667,1248364
63668,1303583
63669,754977
63670,1265813
63671,1550792
63672,2607038
63673,652795
63674,759130
63675,1756041
63676,990240
63677,683836
63678,2405284
63679,2503581
63680,1355923
63681,696306
63682,1063620
63683,2161703
63684,631431
63685,3703276
63686,938913
63687,774867
63688,2066668
63689,1836928
63690,944299
63691,1004063
63692,642338
63693,858714
63694,661951
63695,646728
63696,904185
63697,764671
63698,742216
63699,626991
63700,3410843
63701,709967
63702,1142499
63703,874459
63704,1544955
63705,623670
63706,928984
63707,692641
63708,1663730
63709,3042087
63710,3390654
63711,689640
63712,698067
63713,682212
63714,890356
63715,724512
63716,1919225
63717,524819
63718,1267614
63719,771871
63720,782922
63721,2644682
63722,778157
63723,1692487
63724,1350223
63725,1320561
63726,1685999
63727,965925
63728,966256
63729,1934539
63730,2285872
63731,1257733
63732,1863003
63733,1154063
63734,1351119
63735,1390935
63736,1161938
63737,485708
63738,1271777
63739,1554571
63740,736265
63741,901071
63742,675705
63743,1181967
63744,1044780
63745,1101860
63746,657315
63747,2618793
63748,2107229
63749,628669
63750,2123548
63751,1315910
63752,1362112
63753,975067
63754,1191129
63755,892478
63756,330411
63757,983371
63758,1248599
63759,3231470
63760,877553
63761,847953
63762,850654
63763,1123224
63764,713701
63765,1448971
63766,2182836
63767,1259383
63768,716497
63769,1118111
63770,753213
63771,2164795
63772,2400004
63773,992621
63774,2708006
63775,640210
63776,861337
63777,981847
63778,4866689
63779,1154346
63780,806883
63781,1210884
63782,321675
63783,851626
63784,1654231
63785,2654985
63786,828460
63787,1338622
63788,1238132
63789,569997
63790,1214358
63791,980066
63792,699110
63793,1318294
63794,1879856
63795,1286759
63796,2515331
63797,1344093
63798,1498092
63799,669452
63800,1186075
63801,1091777
63802,772897
63803,1304190
63804,670654
63805,643495
63806,827620
63807,2258721
63808,1525952
63809,697002
63810,744449
63811,643474
63812,2602894
63813,1659168
63814,1261064
63815,1170371
63816,575347
63817,661344
63818,746221
63819,3002707
63820,2862022
63821,2860177
63822,611296
63823,829934
63824,1525630
63825,732331
63826,1737975
63827,1060876
63828,1113055
63829,1378735
63830,863129
63831,1431124
63832,724155
63833,1216088
63834,732000
63835,741006
63836,1127658
63837,691200
63838,1058221
63839,1035121
63840,1706657
63841,1371426
63842,779213
63843,1102797
63844,1068315
63845,575869
63846,844934
63847,915064
63848,648891
63849,594356
63850,621552
63851,1195702
63852,1431159
63853,4044382
63854,1085922
63855,1358582
63856,2350870
63857,560547
63858,1185210
63859,663246
63860,928412
63861,650940
63862,1614816
63863,1613363
63864,944920
63865,697526
63866,548755
63867,1027628
63868,1766109
63869,1016741
63870,2420262
63871,755781
63872,1231237
63873,593845
63874,2326241
63875,2118439
63876,1344608
63877,3470925
63878,534629
63879,827301
63880,806609
63881,1105126
63882,1670672
63883,1281579
63884,656063
63885,2328351
63886,2308082
63887,1002988
63888,1097716
63889,1350809
63890,1229973
63891,1376216
63892,2138391
63893,697539
63894,1602190
63895,1462905
63896,1602120
63897,1395347
63898,1992909
63899,1301573
63900,1843073
63901,1263367
63902,1172440
63903,1823881
63904,772181
63905,883712
63906,3192024
63907,2840023
63908,341486
63909,702962
63910,1086821
63911,421977
63912,697695
63913,1324980
63914,819203
63915,2596334
63916,1403694
63917,1331523
63918,1373970
63919,22078140
63920,3840780
63921,718411
63922,616376
63923,1373350
63924,962312
63925,1031042
63926,1080333
63927,2620324
63928,557286
63929,1054072
63930,1793430
63931,2170899
63932,1250638
63933,826438
63934,580346
63935,1624101
63936,700641
63937,992880
63938,2347524
63939,1776507
63940,764283
63941,1843921
63942,921735
63943,286857
63944,4059042
63945,860516
63946,1943382
63947,673631
63948,235164
63949,760070
63950,884925
63951,724161
63952,721840
63953,1113431
63954,746111
63955,579048
63956,579780
63957,989495
63958,1327320
63959,1182051
63960,529257
63961,1194135
63962,1501186
63963,1515856
63964,3682664
63965,1169341
63966,465777
63967,329395
63968,2869717
63969,1352198
63970,1373129
63971,1822141
63972,1311417
63973,2406470
63974,681617
63975,1666260
63976,1068656
63977,696989
63978,758296
63979,582685
63980,1190136
63981,1552904
63982,3773945
63983,799575
63984,828975
63985,1793097
63986,740512
63987,1024714
63988,1919852
63989,971459
63990,1042729
63991,1334282
63992,908141
63993,1087561
63994,694955
63995,1551198
63996,1279169
63997,962019
63998,647637
63999,1119842
64000,1684349
64001,467599
64002,1101587
64003,1022078
64004,1293855
64005,1655460
64006,618081
64007,1133859
64008,1126265
64009,1931061
64010,718596
64011,2200101
64012,2138593
64013,546212
64014,769895
64015,745819
64016,1744966
64017,6861436
64018,4243806
64019,1690230
64020,1690409
64021,1121960
64022,2127328
64023,828844
64024,681559
64025,1460092
64026,1517526
64027,1764938
64028,1572600
64029,1028581
64030,397198
64031,1329585
64032,955774
64033,668919
64034,748486
64035,904049
64036,912308
64037,1001861
64038,1232200
64039,1124868
64040,1192118
64041,1575816
64042,2085030
64043,3279027
64044,1718827
64045,1216396
64046,718316
64047,1362331
64048,1015800
64049,572703
64050,2622362
64051,1094573
64052,750229
64053,1403227
64054,679663
64055,613431
64056,854028
64057,1031821
64058,840259
64059,961340
64060,382396
64061,674765
64062,561470
64063,1948190
64064,3094294
64065,1449832
64066,1745074
64067,1111436
64068,1577528
64069,399063
64070,1228355
64071,1398177
64072,1370286
64073,1202018
64074,396630
64075,888323
64076,726153
64077,1372757
64078,1246016
64079,2190446
64080,3927609
64081,1197835
64082,3269783
64083,918153
64084,846922
64085,1169355
64086,780491
64087,652713
64088,3079061
64089,693271
64090,3630085
64091,1276095
64092,1272190
64093,408667
64094,602567
64095,928302
64096,996236
64097,1277812
64098,959850
64099,1841145
64100,1413193
64101,557270
64102,1049628
64103,1213057
64104,674098
64105,2307734
64106,664208
64107,784003
64108,1285775
64109,1050345
64110,2642296
64111,929236
64112,1062732
64113,957494
64114,708318
64115,1246301
64116,1151743
64117,581402
64118,614483
64119,1811625
64120,556229
64121,592459
64122,1446208
64123,1353989
64124,478019
64125,958650
64126,1174379
64127,721040
64128,980942
64129,1360923
64130,1092946
64131,849210
64132,1212155
64133,816708
64134,3640507
64135,1227308
64136,861426
64137,697418
64138,1123156
64139,1469182
64140,1079031
64141,1681153
64142,1068656
64143,859371
64144,1441541
64145,1333822
64146,1775960
64147,1178969
64148,2973630
64149,1110256
64150,979865
64151,1679900
64152,2313242
64153,882486
64154,1639674
64155,608141
64156,2355602
64157,2897967
64158,1134362
64159,3907234
64160,654516
64161,4647917
64162,2211646
64163,1010246
64164,2005237
64165,2133736
64166,1184833
64167,1547930
64168,1737758
64169,3427216
64170,490628
64171,1035467
64172,1499582
64173,1779994
64174,1817117
64175,1989745
64176,656792
64177,792127
64178,1226423
64179,398388
64180,2170091
64181,1494838
64182,1736887
64183,256937
64184,925004
64185,1290559
64186,641976
64187,1819639
64188,1134444
64189,499512
64190,893419
64191,661658
64192,1147915
64193,1407220
64194,826174
64195,1518741
64196,1033889
64197,1608646
64198,911747
64199,608190
64200,626242
64201,894151
64202,1062010
64203,1055289
64204,743325
64205,888189
64206,2035303
64207,748535
64208,10253325
64209,1390397
64210,984299
64211,1418980
64212,976595
64213,2236020
64214,1391972
64215,936304
64216,1039133
64217,3976703
64218,810098
64219,1185399
64220,1400582
64221,592730
64222,1159358
64223,2517302
64224,820646
64225,718008
64226,914589
64227,1378703
64228,1627118
64229,1428417
64230,838754
64231,1037995
64232,1296393
64233,720973
64234,1476364
64235,2172520
64236,5593473
64237,744613
64238,751352
64239,653140
64240,3066937
64241,1700217
64242,2034816
64243,597241
64244,1653341
64245,1521946
64246,2163995
64247,1591097
64248,1633691
64249,723767
64250,734487
64251,1121591
64252,1872088
64253,1008245
64254,1602726
64255,873368
64256,2073982
64257,2570612
64258,544593
64259,1200945
64260,665273
64261,1570680
64262,398530
64263,950006
64264,743404
64265,291734
64266,1421036
64267,1658169
64268,510182
64269,732271
64270,1894253
64271,406549
64272,1288555
64273,613717
64274,1093185
64275,709946
64276,1526009
64277,844514
64278,1349293
64279,792082
64280,646783
64281,733489
64282,1557988
64283,765142
64284,1013184
64285,1124233
64286,1777763
64287,972355
64288,1253314
64289,701209
64290,725082
64291,1719306
64292,599877
64293,528091
64294,735818
64295,1624183
64296,881784
64297,1663369
64298,898766
64299,2155609
64300,830110
64301,1598010
64302,1979550
64303,2776940
64304,1275320
64305,1163919
64306,1524526
64307,1954570
64308,773188
64309,2248754
64310,932827
64311,1323565
64312,3831674
64313,693493
64314,1029010
64315,609827
64316,796983
64317,677895
64318,1219580
64319,664310
64320,636989
64321,635506
64322,612767
64323,773267
64324,1040345
64325,985039
64326,738974
64327,722987
64328,720611
64329,705652
64330,1246861
64331,1361489
64332,655827
64333,1237974
64334,1801433
64335,1859070
64336,599565
64337,729733
64338,534578
64339,291013
64340,865522
64341,682231
64342,568472
64343,332739
64344,711012
64345,1739108
64346,1372019
64347,1176511
64348,1410587
64349,464715
64350,517701
64351,644897
64352,4597685
64353,873335
64354,1718116
64355,976423
64356,1013171
64357,806182
64358,967748
64359,1601649
64360,731874
64361,484448
64362,1024371
64363,850675
64364,2228338
64365,1188358
64366,1402245
64367,1930342
64368,733358
64369,441033
64370,1145584
64371,1431123
64372,1191054
64373,1748586
64374,663928
64375,2287171
64376,567433
64377,408285
64378,1871115
64379,584740
64380,31111284
64381,1228991
64382,870046
64383,1217178
64384,631819
64385,641580
64386,2403997
64387,1567910
64388,2169636
64389,616724
64390,1232344
64391,776120
64392,2205429
64393,1478175
64394,659020
64395,1273716
64396,2993878
64397,568882
64398,1511205
64399,3002023
64400,1189555
64401,2985826
64402,1820318
64403,273440
64404,1593092
64405,449899
64406,648315
64407,831558
64408,721552
64409,1186997
64410,3158960
64411,1965976
64412,1166651
64413,23517152
64414,416049
64415,284983
64416,1500768
64417,1055064
64418,980165
64419,1427608
64420,733789
64421,1393615
64422,1645581
64423,707550
64424,2574386
64425,2195594
64426,1381857
64427,938320
64428,1491687
64429,1216949
64430,3230821
64431,1833423
64432,2088923
64433,840741
64434,1238303
64435,1368299
64436,1535227
64437,2495663
64438,1537330
64439,742831
64440,1601465
64441,1850346
64442,1463684
64443,2219068
64444,6203750
64445,1451418
64446,1656474
64447,1887418
64448,598285
64449,2301752
64450,720935
64451,2094531
64452,910572
64453,752624
64454,1023492
64455,756990
64456,2368079
64457,1555257
64458,822006
64459,1151492
64460,1104683
64461,3495608
64462,2626288
64463,2028737
64464,1055228
64465,925168
64466,803710
64467,2640625
64468,1376731
64469,12506009
64470,1044884
64471,3307750
64472,1867683
64473,2526638
64474,2641355
64475,710431
64476,679316
64477,1267579
64478,842183
64479,979823
64480,1789490
64481,1376352
64482,1877940
64483,651379
64484,2041041
64485,1529600
64486,3707713
64487,1326482
64488,1378773
64489,906417
64490,991305
64491,701116
64492,709640
64493,1644114
64494,749127
64495,1094041
64496,1819938
64497,521713
64498,592999
64499,1097769
64500,1544561
64501,1585114
64502,1355140
64503,885809
64504,2366901
64505,1186590
64506,458240
64507,375426
64508,961475
64509,2452193
64510,881925
64511,1042585
64512,1078395
64513,1137204
64514,1150985
64515,1693864
64516,1064040
64517,736577
64518,536637
64519,1559366
64520,3514192
64521,558782
64522,665039
64523,1053587
64524,2130016
64525,898417
64526,1843785
64527,874195
64528,2194279
64529,1201630
64530,922525
64531,1073803
64532,1864456
64533,2891226
64534,1043497
64535,799060
64536,695784
64537,891527
64538,1431425
64539,1807653
64540,1697571
64541,910645
64542,2397214
64543,873308
64544,826778
64545,730633
64546,1184181
64547,765704
64548,509386
64549,957564
64550,210178
64551,589497
64552,1082856
64553,1039770
64554,1138793
64555,768441
64556,732253
64557,1939937
64558,1431191
64559,1621426
64560,1044558
64561,531895
64562,314218
64563,283485
64564,2041094
64565,613531
64566,1222723
64567,2758253
64568,2017560
64569,1359440
64570,1113101
64571,497871
64572,1533891
64573,329598
64574,793675
64575,1725076
64576,985143
64577,1141556
64578,722578
64579,2935308
64580,608008
64581,330828
64582,643902
64583,841655
64584,1943879
64585,1218112
64586,2273842
64587,1994953
64588,843750
64589,1000331
64590,676886
64591,1254890
64592,1523545
64593,1549907
64594,1750907
64595,728996
64596,677748
64597,828492
64598,1792226
64599,1355089
64600,1226658
64601,1090909
64602,1114478
64603,551549
64604,1242749
64605,1877558
64606,3849040
64607,157445
64608,1080654
64609,1858628
64610,1524977
64611,1182552
64612,892230
64613,1077288
64614,1373926
64615,670676
64616,1573473
64617,550730
64618,640590
64619,1060570
64620,963548
64621,1188884
64622,1679727
64623,3350219
64624,841133
64625,2703335
64626,2322233
64627,418832
64628,718391
64629,1329536
64630,4311122
64631,726275
64632,1084422
64633,727958
64634,1083347
64635,1890339
64636,1028095
64637,1644105
64638,926465
64639,2050415
64640,915902
64641,1357486
64642,1740712
64643,1237793
64644,1691398
64645,690226
64646,918061
64647,1754100
64648,904348
64649,761773
64650,7784770
64651,1378448
64652,620458
64653,633919
64654,1555055
64655,622965
64656,876383
64657,6705368
64658,881770
64659,1578021
64660,1168569
64661,805325
64662,1749314
64663,4232156
64664,2392067
64665,693602
64666,969809
64667,849414
64668,1984674
64669,1744650
64670,398831
64671,1067847
64672,5276239
64673,618466
64674,670847
64675,990586
64676,1293509
64677,675600
64678,230276
64679,1061111
64680,566874
64681,2644424
64682,775698
64683,1035775
64684,684977
64685,1851360
64686,814588
64687,898061
64688,3231295
64689,1180066
64690,795585
64691,1371287
64692,1237062
64693,9908447
64694,1142264
64695,799374
64696,581585
64697,1091185
64698,654944
64699,4382888
64700,1190385
64701,1009260
64702,1544462
64703,971716
64704,421901
64705,620241
64706,761805
64707,1270985
64708,471427
64709,759191
64710,901896
64711,1766069
64712,1117069
64713,695541
64714,1150448
64715,664858
64716,3874142
64717,576812
64718,606303
64719,908927
64720,592136
64721,432674
64722,432166
64723,1112197
64724,1251906
64725,869958
64726,1053205
64727,782824
64728,773896
64729,2061868
64730,737466
64731,939827
64732,1142806
64733,1836622
64734,1623486
64735,1658431
64736,422253
64737,639526
64738,1240702
64739,390920
64740,2482789
64741,1165816
64742,1787463
64743,1022885
64744,861803
64745,3912555
64746,571348
64747,1093670
64748,1878319
64749,851641
64750,1002111
64751,1429842
64752,1601706
64753,1391608
64754,2275157
64755,11386597
64756,1984934
64757,854467
64758,2667554
64759,1286924
64760,2619326
64761,1102961
64762,435991
64763,784960
64764,866277
64765,622987
64766,744705
64767,3796321
64768,1301016
64769,1110630
64770,381545
64771,563650
64772,1127290
64773,650969
64774,1182858
64775,1243074
64776,1267470
64777,366116
64778,1425710
64779,1495316
64780,1608464
64781,1048369
64782,1361840
64783,409300
64784,1211133
64785,1598063
64786,2001246
64787,622101
64788,1594411
64789,737122
64790,1340660
64791,993770
64792,923781
64793,1338197
64794,1577333
64795,315736
64796,844503
64797,1329612
64798,896371
64799,836588
64800,1716179
64801,764660
64802,751296
64803,1156558
64804,683925
64805,973515
64806,570366
64807,1676370
64808,501644
64809,2120934
64810,1397344
64811,2740130
64812,1795364
64813,1158032
64814,1908485
64815,608845
64816,1139161
64817,2182686
64818,1184386
64819,502967
64820,1315188
64821,1303481
64822,1461424
64823,597227
64824,591730
64825,1585850
64826,820942
64827,1514472
64828,547427
64829,3603067
64830,587335
64831,1074541
64832,1030611
64833,871177
64834,1225229
64835,2643865
64836,749029
64837,1665152
64838,607905
64839,1775738
64840,1086104
64841,1527722
64842,967304
64843,3439241
64844,983660
64845,1076495
64846,1519779
64847,616712
64848,1326677
64849,1595550
64850,1190149
64851,1048224
64852,1126202
64853,1834233
64854,439728
64855,705570
64856,1290249
64857,420309
64858,2890398
64859,3819712
64860,1515660
64861,5982285
64862,461171
64863,480895
64864,1485992
64865,1389648
64866,2718469
64867,777604
64868,534645
64869,890334
64870,665134
64871,1218775
64872,292856
64873,1780072
64874,3109704
64875,346087
64876,1366192
64877,1355961
64878,569466
64879,4480374
64880,681089
64881,221283
64882,1701949
64883,2697860
64884,4333586
64885,1011232
64886,1362838
64887,1142782
64888,1387112
64889,1342385
64890,496636
64891,1275075
64892,763517
64893,756514
64894,730561
64895,887551
64896,746848
64897,1419075
64898,959946
64899,628615
64900,677029
64901,274984
64902,1118677
64903,1259964
64904,1209323
64905,1133951
64906,650199
64907,2611845
64908,470676
64909,987287
64910,1943728
64911,662357
64912,893543
64913,924167
64914,472150
64915,2216788
64916,2488559
64917,983827
64918,798455
64919,702207
64920,1233389
64921,1269866
64922,943647
64923,896847
64924,1141269
64925,1290933
64926,2095964
64927,1081834
64928,897186
64929,2615611
64930,1112518
64931,880125
64932,1460034
64933,604391
64934,2838756
64935,1725144
64936,303634
64937,628420
64938,1241249
64939,1326830
64940,1734017
64941,761443
64942,1288516
64943,416647
64944,1257169
64945,632264
64946,1153777
64947,5518924
64948,1369892
64949,1035667
64950,1156419
64951,2697893
64952,1852557
64953,1409880
64954,1453637
64955,1714888
64956,1391462
64957,2902381
64958,801270
64959,1594083
64960,2205472
64961,867704
64962,3426778
64963,1436889
64964,5051395
64965,374800
64966,1700434
64967,1040047
64968,2614763
64969,772832
64970,2768302
64971,1068871
64972,632101
64973,991021
64974,2332008
64975,826468
64976,640484
64977,895743
64978,650836
64979,1022897
64980,936157
64981,764855
64982,3143854
64983,1705891
64984,1858839
64985,406218
64986,2274398
64987,995770
64988,1697332
64989,1787515
64990,868157
64991,788703
64992,1679789
64993,1123373
64994,1211743
64995,560478
64996,1098733
64997,699878
64998,522068
64999,6544022
65000,3020787
65001,1996553
65002,485888
65003,682820
65004,620342
65005,1118402
65006,709277
65007,1171536
65008,662095
65009,1079889
65010,844296
65011,776507
65012,1490395
65013,3075203
65014,971894
65015,977684
65016,516496
65017,711902
65018,547373
65019,1641424
65020,2603957
65021,2453830
65022,1227302
65023,483773
65024,1792809
65025,942648
65026,1009236
65027,754733
65028,1496560
65029,2540708
65030,1587952
65031,890670
65032,1184446
65033,471619
65034,1046342
65035,645078
65036,2799240
65037,655287
65038,2940918
65039,710077
65040,820563
65041,1577370
65042,5605237
65043,1598161
65044,2317334
65045,2227339
65046,725907
65047,2156270
65048,765724
65049,1373647
65050,1020267
65051,2140521
65052,661378
65053,711635
65054,2497403
65055,1652749
65056,658889
65057,944387
65058,641032
65059,1078686
65060,3031281
65061,392389
65062,3136254
65063,1134397
65064,1686841
65065,916535
65066,1308899
65067,1492764
65068,697251
65069,1430858
65070,1174720
65071,3482740
65072,1483761
65073,2320441
65074,1163872
65075,1439643
65076,1446833
65077,2815337
65078,4575839
65079,1150483
65080,328378
65081,609840
65082,4189339
65083,781056
65084,1004338
65085,373041
65086,631660
65087,1632154
65088,829970
65089,1671758
65090,605273
65091,828849
65092,544896
65093,1106137
65094,2278975
65095,892807
65096,722983
65097,1976818
65098,1032422
65099,631284
65100,2555787
65101,1433195
65102,1464355
65103,1455672
65104,1358292
65105,609405
65106,947913
65107,883872
65108,1606652
65109,1371161
65110,695574
65111,878397
65112,1219493
65113,2281960
65114,668895
65115,2912225
65116,885994
65117,1565645
65118,1529757
65119,5553061
65120,1113957
65121,2014432
65122,369583
65123,1900310
65124,730115
65125,1301660
65126,1014741
65127,1733849
65128,909037
65129,680535
65130,1432160
65131,1956985
65132,1429857
65133,670892
65134,1529351
65135,951033
65136,715222
65137,904556
65138,1474109
65139,950498
65140,3132042
65141,2107879
65142,1150520
65143,1520648
65144,1565766
65145,996638
65146,1470468
65147,777806
65148,698341
65149,1364773
65150,711644
65151,1059011
65152,699140
65153,1048844
65154,926263
65155,2424760
65156,518532
65157,983731
65158,860472
65159,1127637
65160,1043515
65161,2453880
65162,650908
65163,868765
65164,2128156
65165,659155
65166,1725598
65167,724367
65168,911047
65169,1112592
65170,2772728
65171,406753
65172,1054949
65173,781840
65174,3666090
65175,1100106
65176,1250817
65177,1539190
65178,2048447
65179,3606937
65180,1040322
65181,1529888
65182,1336952
65183,1625272
65184,682723
65185,1892863
65186,1533278
65187,1235062
65188,1387933
65189,1344507
65190,1076209
65191,923036
65192,943155
65193,1083685
65194,1097779
65195,1382234
65196,1723832
65197,607727
65198,699478
65199,962595
65200,1369766
65201,1778522
65202,2286585
65203,714709
65204,3536392
65205,630906
65206,1377660
65207,464662
65208,886916
65209,706872
65210,2746764
65211,572601
65212,1010639
65213,2610008
65214,1429576
65215,776720
65216,478923
65217,939689
65218,922000
65219,1137062
65220,1605875
65221,633753
65222,2261214
65223,878658
65224,919669
65225,1276577
